direction,doc_id,document_key,segment_index,document_selected_system,document_score,document_major_errors,document_annotated_segments,document_total_segments,selection_action,final_system,selected_score,selected_major_errors,final_score,final_major_errors,final_annotations
eng_Latn---lld_Latn,WMT26_###_speech_###_eng_Latn_###_lld_Latn_###_id_eRnd22r-0TY_320.42-347.10,speech_###_id_eRnd22r-0TY_320.42-347.10,0,Gemini 3.1 Pro,60.0,1,1,1,score_below_80,Gemini 3.1 Pro,60.0,1,60.0,1,1
eng_Latn---lld_Latn,WMT26_###_speech_###_eng_Latn_###_lld_Latn_###_id_fU27zRSgYlk_305.90-334.14,speech_###_id_fU27zRSgYlk_305.90-334.14,0,Human (from scratch),100.0,0,1,1,retain,Human (from scratch),100.0,0,100.0,0,1
eng_Latn---lld_Latn,WMT26_###_speech_###_eng_Latn_###_lld_Latn_###_id_fYRLPtdKrW0_24.70-47.18,speech_###_id_fYRLPtdKrW0_24.70-47.18,0,Human (from scratch),85.0,0,1,1,retain,Human (from scratch),85.0,0,85.0,0,1
eng_Latn---lld_Latn,WMT26_###_speech_###_eng_Latn_###_lld_Latn_###_id_fognAUr27Vs_335.98-362.81,speech_###_id_fognAUr27Vs_335.98-362.81,0,Human (from scratch),90.0,0,1,1,retain,Human (from scratch),90.0,0,90.0,0,1
eng_Latn---lld_Latn,WMT26_###_speech_###_eng_Latn_###_lld_Latn_###_id_fzkizSWouvo_370.13-395.81,speech_###_id_fzkizSWouvo_370.13-395.81,0,Human (from scratch),95.0,0,1,1,retain,Human (from scratch),95.0,0,95.0,0,1
eng_Latn---lld_Latn,WMT26_###_speech_###_eng_Latn_###_lld_Latn_###_id_gFeXDvUgX50_109.25-136.85,speech_###_id_gFeXDvUgX50_109.25-136.85,0,Human (from scratch),92.5,0,1,1,retain,Human (from scratch),92.5,0,92.5,0,2
eng_Latn---lld_Latn,WMT26_###_speech_###_eng_Latn_###_lld_Latn_###_id_gjtOvlByOyk_0.78-24.58,speech_###_id_gjtOvlByOyk_0.78-24.58,0,Human (from scratch),90.0,0,1,1,retain,Human (from scratch),90.0,0,90.0,0,1
eng_Latn---lld_Latn,WMT26_###_speech_###_eng_Latn_###_lld_Latn_###_id_hURipDkwAmo_21.30-52.02,speech_###_id_hURipDkwAmo_21.30-52.02,0,LiLa,100.0,0,1,1,retain,LiLa,100.0,0,100.0,0,1
eng_Latn---lld_Latn,WMT26_###_speech_###_eng_Latn_###_lld_Latn_###_id_hz_0yNnxVeM_129.06-157.70,speech_###_id_hz_0yNnxVeM_129.06-157.70,0,Human (from scratch),100.0,0,1,1,retain,Human (from scratch),100.0,0,100.0,0,1
eng_Latn---lld_Latn,WMT26_###_speech_###_eng_Latn_###_lld_Latn_###_id_iKPehn7Os00_287.58-312.34,speech_###_id_iKPehn7Os00_287.58-312.34,0,Human (from scratch),100.0,0,1,1,retain,Human (from scratch),100.0,0,100.0,0,1
eng_Latn---lld_Latn,WMT26_###_speech_###_eng_Latn_###_lld_Latn_###_id_ifsslZjFgG4_464.45-488.05,speech_###_id_ifsslZjFgG4_464.45-488.05,0,Human (from scratch),50.0,2,1,1,score_below_80,Human (from scratch),50.0,2,50.0,2,1
eng_Latn---lld_Latn,WMT26_###_speech_###_eng_Latn_###_lld_Latn_###_id_izmv7HZCQNY_282.38-311.90,speech_###_id_izmv7HZCQNY_282.38-311.90,0,Human (from scratch),100.0,0,1,1,retain,Human (from scratch),100.0,0,100.0,0,1
eng_Latn---lld_Latn,WMT26_###_speech_###_eng_Latn_###_lld_Latn_###_id_j0WayMzpnnA_205.94-239.30,speech_###_id_j0WayMzpnnA_205.94-239.30,0,Human (from scratch),50.0,6,1,1,score_below_80,Human (from scratch),50.0,6,50.0,6,1
eng_Latn---lld_Latn,WMT26_###_speech_###_eng_Latn_###_lld_Latn_###_id_jt8nlWs6fxI_253.66-284.38,speech_###_id_jt8nlWs6fxI_253.66-284.38,0,Gemini 3.1 Pro,100.0,0,1,1,retain,Gemini 3.1 Pro,100.0,0,100.0,0,1
eng_Latn---lld_Latn,WMT26_###_speech_###_eng_Latn_###_lld_Latn_###_id_k5gMkBk5od8_306.22-332.54,speech_###_id_k5gMkBk5od8_306.22-332.54,0,Human (from scratch),100.0,0,1,1,retain,Human (from scratch),100.0,0,100.0,0,1
eng_Latn---lld_Latn,WMT26_###_speech_###_eng_Latn_###_lld_Latn_###_id_kS9Icvd0cD0_487.25-509.33,speech_###_id_kS9Icvd0cD0_487.25-509.33,0,LiLa,95.0,0,1,1,retain,LiLa,95.0,0,95.0,0,1
eng_Latn---lld_Latn,WMT26_###_speech_###_eng_Latn_###_lld_Latn_###_id_lE36Py-ta8k_274.06-302.42,speech_###_id_lE36Py-ta8k_274.06-302.42,0,Human (from scratch),100.0,0,1,1,retain,Human (from scratch),100.0,0,100.0,0,1
eng_Latn---lld_Latn,WMT26_###_speech_###_eng_Latn_###_lld_Latn_###_id_lg647NcK8dI_418.46-442.94,speech_###_id_lg647NcK8dI_418.46-442.94,0,Human (from scratch),95.0,0,1,1,retain,Human (from scratch),95.0,0,95.0,0,1
eng_Latn---lld_Latn,WMT26_###_speech_###_eng_Latn_###_lld_Latn_###_id_lg647NcK8dI_520.82-545.62,speech_###_id_lg647NcK8dI_520.82-545.62,0,Grammatist,85.0,0,1,1,retain,Grammatist,85.0,0,85.0,0,1
eng_Latn---lld_Latn,WMT26_###_speech_###_eng_Latn_###_lld_Latn_###_id_mQB8o2hYcJs_199.90-226.06,speech_###_id_mQB8o2hYcJs_199.90-226.06,0,Grammatist,85.0,0,1,1,retain,Grammatist,85.0,0,85.0,0,1
eng_Latn---lld_Latn,WMT26_###_speech_###_eng_Latn_###_lld_Latn_###_id_nDSBqALYKLM_550.17-574.57,speech_###_id_nDSBqALYKLM_550.17-574.57,0,Human (from scratch),65.0,0,1,1,score_below_80,Human (from scratch),65.0,0,65.0,0,1
eng_Latn---lld_Latn,WMT26_###_speech_###_eng_Latn_###_lld_Latn_###_id_nDiChil8UJc_477.01-498.65,speech_###_id_nDiChil8UJc_477.01-498.65,0,Grammatist,90.0,1,1,1,major_error,Grammatist,90.0,1,90.0,1,1
eng_Latn---lld_Latn,WMT26_###_speech_###_eng_Latn_###_lld_Latn_###_id_o5rhwYz5-6g_304.42-326.06,speech_###_id_o5rhwYz5-6g_304.42-326.06,0,Human (from scratch),95.0,0,1,1,retain,Human (from scratch),95.0,0,95.0,0,2
eng_Latn---lld_Latn,WMT26_###_speech_###_eng_Latn_###_lld_Latn_###_id_o5rhwYz5-6g_467.49-490.61,speech_###_id_o5rhwYz5-6g_467.49-490.61,0,Grammatist,50.0,0,1,1,score_below_80,Grammatist,50.0,0,50.0,0,1
eng_Latn---lld_Latn,WMT26_###_speech_###_eng_Latn_###_lld_Latn_###_id_oE5aAhhg7IY_314.94-344.54,speech_###_id_oE5aAhhg7IY_314.94-344.54,0,LiLa,65.0,4,1,1,score_below_80,LiLa,65.0,4,65.0,4,1
eng_Latn---lld_Latn,WMT26_###_speech_###_eng_Latn_###_lld_Latn_###_id_ouZmDmQHjRk_141.18-167.10,speech_###_id_ouZmDmQHjRk_141.18-167.10,0,Human (from scratch),100.0,0,1,1,retain,Human (from scratch),100.0,0,100.0,0,1
eng_Latn---lld_Latn,WMT26_###_speech_###_eng_Latn_###_lld_Latn_###_id_pdUl_VIXkJk_0.00-27.66,speech_###_id_pdUl_VIXkJk_0.00-27.66,0,Gemini 3.1 Pro,40.0,7,1,1,score_below_80,Gemini 3.1 Pro,40.0,7,40.0,7,1
eng_Latn---lld_Latn,WMT26_###_speech_###_eng_Latn_###_lld_Latn_###_id_pdUl_VIXkJk_27.78-53.71,speech_###_id_pdUl_VIXkJk_27.78-53.71,0,Human (from scratch),90.0,0,1,1,retain,Human (from scratch),90.0,0,90.0,0,1
eng_Latn---lld_Latn,WMT26_###_speech_###_eng_Latn_###_lld_Latn_###_id_pk_IcWjlrTQ_558.93-589.65,speech_###_id_pk_IcWjlrTQ_558.93-589.65,0,Human (from scratch),90.0,0,1,1,retain,Human (from scratch),90.0,0,90.0,0,1
eng_Latn---lld_Latn,WMT26_###_speech_###_eng_Latn_###_lld_Latn_###_id_qBvTwhwAmdY_4.30-26.30,speech_###_id_qBvTwhwAmdY_4.30-26.30,0,Grammatist,90.0,0,1,1,retain,Grammatist,90.0,0,90.0,0,1
eng_Latn---lld_Latn,WMT26_###_speech_###_eng_Latn_###_lld_Latn_###_id_rJQL_li3ZLY_162.26-186.54,speech_###_id_rJQL_li3ZLY_162.26-186.54,0,Grammatist,95.0,0,1,1,retain,Grammatist,95.0,0,95.0,0,1
eng_Latn---lld_Latn,WMT26_###_speech_###_eng_Latn_###_lld_Latn_###_id_tGCyIxMYXrk_466.93-494.37,speech_###_id_tGCyIxMYXrk_466.93-494.37,0,Human (from scratch),80.0,1,1,1,major_error,Human (from scratch),80.0,1,80.0,1,1
eng_Latn---lld_Latn,WMT26_###_speech_###_eng_Latn_###_lld_Latn_###_id_topID8MmjJo_318.34-342.78,speech_###_id_topID8MmjJo_318.34-342.78,0,Human (from scratch),95.0,0,1,1,retain,Human (from scratch),95.0,0,95.0,0,1
eng_Latn---lld_Latn,WMT26_###_speech_###_eng_Latn_###_lld_Latn_###_id_uotjZYzvBos_270.62-305.82,speech_###_id_uotjZYzvBos_270.62-305.82,0,LiLa,90.0,2,1,1,major_error,LiLa,90.0,2,90.0,2,1
eng_Latn---lld_Latn,WMT26_###_speech_###_eng_Latn_###_lld_Latn_###_id_vAG7mQyDIm8_11.06-33.34,speech_###_id_vAG7mQyDIm8_11.06-33.34,0,Human (from scratch),100.0,0,1,1,retain,Human (from scratch),100.0,0,100.0,0,1
eng_Latn---lld_Latn,WMT26_###_speech_###_eng_Latn_###_lld_Latn_###_id_vphdPHJpi6k_470.17-499.53,speech_###_id_vphdPHJpi6k_470.17-499.53,0,Human (from scratch),75.0,1,1,1,score_below_80,Human (from scratch),75.0,1,75.0,1,1
eng_Latn---lld_Latn,WMT26_###_speech_###_eng_Latn_###_lld_Latn_###_id_wguF3SScd5I_508.45-530.37,speech_###_id_wguF3SScd5I_508.45-530.37,0,Human (from scratch),65.0,4,1,1,score_below_80,Human (from scratch),65.0,4,65.0,4,1
eng_Latn---lld_Latn,WMT26_###_speech_###_eng_Latn_###_lld_Latn_###_id_xkhTKnSltac_432.65-466.53,speech_###_id_xkhTKnSltac_432.65-466.53,0,Human (from scratch),100.0,0,1,1,retain,Human (from scratch),100.0,0,100.0,0,1
eng_Latn---lld_Latn,WMT26_###_speech_###_eng_Latn_###_lld_Latn_###_id_xoz5opBjq9E_352.98-381.21,speech_###_id_xoz5opBjq9E_352.98-381.21,0,Human (from scratch),85.0,1,1,1,major_error,Human (from scratch),85.0,1,85.0,1,1
eng_Latn---lld_Latn,WMT26_###_speech_###_eng_Latn_###_lld_Latn_###_id_zenqLJSAZCA_179.46-204.38,speech_###_id_zenqLJSAZCA_179.46-204.38,0,Human (from scratch),90.0,0,1,1,retain,Human (from scratch),90.0,0,90.0,0,1
eng_Latn---rus_Cyrl,WMT26_###_news_###_eng_Latn_###_rus_Cyrl_###_brisbanetimes.com.au.377358,news_###_brisbanetimes.com.au.377358,0,PseudoRef,94.0,0,10,10,retain,PseudoRef,100.0,0,100.0,0,1
eng_Latn---rus_Cyrl,WMT26_###_news_###_eng_Latn_###_rus_Cyrl_###_brisbanetimes.com.au.377358,news_###_brisbanetimes.com.au.377358,1,PseudoRef,94.0,0,10,10,retain,PseudoRef,100.0,0,100.0,0,1
eng_Latn---rus_Cyrl,WMT26_###_news_###_eng_Latn_###_rus_Cyrl_###_brisbanetimes.com.au.377358,news_###_brisbanetimes.com.au.377358,2,PseudoRef,94.0,0,10,10,retain,PseudoRef,90.0,0,90.0,0,1
eng_Latn---rus_Cyrl,WMT26_###_news_###_eng_Latn_###_rus_Cyrl_###_brisbanetimes.com.au.377358,news_###_brisbanetimes.com.au.377358,3,PseudoRef,94.0,0,10,10,retain,PseudoRef,100.0,0,100.0,0,1
eng_Latn---rus_Cyrl,WMT26_###_news_###_eng_Latn_###_rus_Cyrl_###_brisbanetimes.com.au.377358,news_###_brisbanetimes.com.au.377358,4,PseudoRef,94.0,0,10,10,retain,PseudoRef,95.0,0,95.0,0,1
eng_Latn---rus_Cyrl,WMT26_###_news_###_eng_Latn_###_rus_Cyrl_###_brisbanetimes.com.au.377358,news_###_brisbanetimes.com.au.377358,5,PseudoRef,94.0,0,10,10,retain,PseudoRef,90.0,0,90.0,0,1
eng_Latn---rus_Cyrl,WMT26_###_news_###_eng_Latn_###_rus_Cyrl_###_brisbanetimes.com.au.377358,news_###_brisbanetimes.com.au.377358,6,PseudoRef,94.0,0,10,10,retain,PseudoRef,90.0,0,90.0,0,1
eng_Latn---rus_Cyrl,WMT26_###_news_###_eng_Latn_###_rus_Cyrl_###_brisbanetimes.com.au.377358,news_###_brisbanetimes.com.au.377358,7,PseudoRef,94.0,0,10,10,retain,PseudoRef,90.0,0,90.0,0,1
eng_Latn---rus_Cyrl,WMT26_###_news_###_eng_Latn_###_rus_Cyrl_###_brisbanetimes.com.au.377358,news_###_brisbanetimes.com.au.377358,8,PseudoRef,94.0,0,10,10,retain,PseudoRef,95.0,0,95.0,0,1
eng_Latn---rus_Cyrl,WMT26_###_news_###_eng_Latn_###_rus_Cyrl_###_brisbanetimes.com.au.377358,news_###_brisbanetimes.com.au.377358,9,PseudoRef,94.0,0,10,10,retain,PseudoRef,90.0,0,90.0,0,1
eng_Latn---rus_Cyrl,WMT26_###_news_###_eng_Latn_###_rus_Cyrl_###_brisbanetimes.com.au.377415,news_###_brisbanetimes.com.au.377415,0,Qingqiu-MT-9B,97.72727272727273,0,11,11,retain,Qingqiu-MT-9B,100.0,0,100.0,0,1
eng_Latn---rus_Cyrl,WMT26_###_news_###_eng_Latn_###_rus_Cyrl_###_brisbanetimes.com.au.377415,news_###_brisbanetimes.com.au.377415,1,Qingqiu-MT-9B,97.72727272727273,0,11,11,retain,Qingqiu-MT-9B,100.0,0,100.0,0,1
eng_Latn---rus_Cyrl,WMT26_###_news_###_eng_Latn_###_rus_Cyrl_###_brisbanetimes.com.au.377415,news_###_brisbanetimes.com.au.377415,2,Qingqiu-MT-9B,97.72727272727273,0,11,11,retain,Qingqiu-MT-9B,100.0,0,100.0,0,1
eng_Latn---rus_Cyrl,WMT26_###_news_###_eng_Latn_###_rus_Cyrl_###_brisbanetimes.com.au.377415,news_###_brisbanetimes.com.au.377415,3,Qingqiu-MT-9B,97.72727272727273,0,11,11,retain,Qingqiu-MT-9B,100.0,0,100.0,0,1
eng_Latn---rus_Cyrl,WMT26_###_news_###_eng_Latn_###_rus_Cyrl_###_brisbanetimes.com.au.377415,news_###_brisbanetimes.com.au.377415,4,Qingqiu-MT-9B,97.72727272727273,0,11,11,retain,Qingqiu-MT-9B,100.0,0,100.0,0,1
eng_Latn---rus_Cyrl,WMT26_###_news_###_eng_Latn_###_rus_Cyrl_###_brisbanetimes.com.au.377415,news_###_brisbanetimes.com.au.377415,5,Qingqiu-MT-9B,97.72727272727273,0,11,11,retain,Qingqiu-MT-9B,100.0,0,100.0,0,1
eng_Latn---rus_Cyrl,WMT26_###_news_###_eng_Latn_###_rus_Cyrl_###_brisbanetimes.com.au.377415,news_###_brisbanetimes.com.au.377415,6,Qingqiu-MT-9B,97.72727272727273,0,11,11,replaced,DeepSeek V4 Pro,75.0,0,100.0,0,1
eng_Latn---rus_Cyrl,WMT26_###_news_###_eng_Latn_###_rus_Cyrl_###_brisbanetimes.com.au.377415,news_###_brisbanetimes.com.au.377415,7,Qingqiu-MT-9B,97.72727272727273,0,11,11,retain,Qingqiu-MT-9B,100.0,0,100.0,0,1
eng_Latn---rus_Cyrl,WMT26_###_news_###_eng_Latn_###_rus_Cyrl_###_brisbanetimes.com.au.377415,news_###_brisbanetimes.com.au.377415,8,Qingqiu-MT-9B,97.72727272727273,0,11,11,retain,Qingqiu-MT-9B,100.0,0,100.0,0,1
eng_Latn---rus_Cyrl,WMT26_###_news_###_eng_Latn_###_rus_Cyrl_###_brisbanetimes.com.au.377415,news_###_brisbanetimes.com.au.377415,9,Qingqiu-MT-9B,97.72727272727273,0,11,11,retain,Qingqiu-MT-9B,100.0,0,100.0,0,1
eng_Latn---rus_Cyrl,WMT26_###_news_###_eng_Latn_###_rus_Cyrl_###_brisbanetimes.com.au.377415,news_###_brisbanetimes.com.au.377415,10,Qingqiu-MT-9B,97.72727272727273,0,11,11,retain,Qingqiu-MT-9B,100.0,0,100.0,0,1
eng_Latn---rus_Cyrl,WMT26_###_news_###_eng_Latn_###_rus_Cyrl_###_guardian.277119,news_###_guardian.277119,0,Lumen,96.81818181818181,0,11,11,retain,Lumen,100.0,0,100.0,0,1
eng_Latn---rus_Cyrl,WMT26_###_news_###_eng_Latn_###_rus_Cyrl_###_guardian.277119,news_###_guardian.277119,1,Lumen,96.81818181818181,0,11,11,retain,Lumen,100.0,0,100.0,0,1
eng_Latn---rus_Cyrl,WMT26_###_news_###_eng_Latn_###_rus_Cyrl_###_guardian.277119,news_###_guardian.277119,2,Lumen,96.81818181818181,0,11,11,retain,Lumen,100.0,0,100.0,0,1
eng_Latn---rus_Cyrl,WMT26_###_news_###_eng_Latn_###_rus_Cyrl_###_guardian.277119,news_###_guardian.277119,3,Lumen,96.81818181818181,0,11,11,retain,Lumen,95.0,0,95.0,0,1
eng_Latn---rus_Cyrl,WMT26_###_news_###_eng_Latn_###_rus_Cyrl_###_guardian.277119,news_###_guardian.277119,4,Lumen,96.81818181818181,0,11,11,retain,Lumen,100.0,0,100.0,0,1
eng_Latn---rus_Cyrl,WMT26_###_news_###_eng_Latn_###_rus_Cyrl_###_guardian.277119,news_###_guardian.277119,5,Lumen,96.81818181818181,0,11,11,retain,Lumen,90.0,0,90.0,0,1
eng_Latn---rus_Cyrl,WMT26_###_news_###_eng_Latn_###_rus_Cyrl_###_guardian.277119,news_###_guardian.277119,6,Lumen,96.81818181818181,0,11,11,retain,Lumen,90.0,0,90.0,0,1
eng_Latn---rus_Cyrl,WMT26_###_news_###_eng_Latn_###_rus_Cyrl_###_guardian.277119,news_###_guardian.277119,7,Lumen,96.81818181818181,0,11,11,retain,Lumen,90.0,0,90.0,0,1
eng_Latn---rus_Cyrl,WMT26_###_news_###_eng_Latn_###_rus_Cyrl_###_guardian.277119,news_###_guardian.277119,8,Lumen,96.81818181818181,0,11,11,retain,Lumen,100.0,0,100.0,0,1
eng_Latn---rus_Cyrl,WMT26_###_news_###_eng_Latn_###_rus_Cyrl_###_guardian.277119,news_###_guardian.277119,9,Lumen,96.81818181818181,0,11,11,retain,Lumen,100.0,0,100.0,0,1
eng_Latn---rus_Cyrl,WMT26_###_news_###_eng_Latn_###_rus_Cyrl_###_guardian.277119,news_###_guardian.277119,10,Lumen,96.81818181818181,0,11,11,retain,Lumen,100.0,0,100.0,0,1
eng_Latn---rus_Cyrl,WMT26_###_news_###_eng_Latn_###_rus_Cyrl_###_guardian.277188,news_###_guardian.277188,0,Cohere CAT+,100.0,0,12,12,retain,Cohere CAT+,100.0,0,100.0,0,1
eng_Latn---rus_Cyrl,WMT26_###_news_###_eng_Latn_###_rus_Cyrl_###_guardian.277188,news_###_guardian.277188,1,Cohere CAT+,100.0,0,12,12,retain,Cohere CAT+,100.0,0,100.0,0,1
eng_Latn---rus_Cyrl,WMT26_###_news_###_eng_Latn_###_rus_Cyrl_###_guardian.277188,news_###_guardian.277188,2,Cohere CAT+,100.0,0,12,12,retain,Cohere CAT+,100.0,0,100.0,0,1
eng_Latn---rus_Cyrl,WMT26_###_news_###_eng_Latn_###_rus_Cyrl_###_guardian.277188,news_###_guardian.277188,3,Cohere CAT+,100.0,0,12,12,retain,Cohere CAT+,100.0,0,100.0,0,1
eng_Latn---rus_Cyrl,WMT26_###_news_###_eng_Latn_###_rus_Cyrl_###_guardian.277188,news_###_guardian.277188,4,Cohere CAT+,100.0,0,12,12,retain,Cohere CAT+,100.0,0,100.0,0,1
eng_Latn---rus_Cyrl,WMT26_###_news_###_eng_Latn_###_rus_Cyrl_###_guardian.277188,news_###_guardian.277188,5,Cohere CAT+,100.0,0,12,12,retain,Cohere CAT+,100.0,0,100.0,0,1
eng_Latn---rus_Cyrl,WMT26_###_news_###_eng_Latn_###_rus_Cyrl_###_guardian.277188,news_###_guardian.277188,6,Cohere CAT+,100.0,0,12,12,retain,Cohere CAT+,100.0,0,100.0,0,1
eng_Latn---rus_Cyrl,WMT26_###_news_###_eng_Latn_###_rus_Cyrl_###_guardian.277188,news_###_guardian.277188,7,Cohere CAT+,100.0,0,12,12,retain,Cohere CAT+,100.0,0,100.0,0,1
eng_Latn---rus_Cyrl,WMT26_###_news_###_eng_Latn_###_rus_Cyrl_###_guardian.277188,news_###_guardian.277188,8,Cohere CAT+,100.0,0,12,12,retain,Cohere CAT+,100.0,0,100.0,0,1
eng_Latn---rus_Cyrl,WMT26_###_news_###_eng_Latn_###_rus_Cyrl_###_guardian.277188,news_###_guardian.277188,9,Cohere CAT+,100.0,0,12,12,retain,Cohere CAT+,100.0,0,100.0,0,1
eng_Latn---rus_Cyrl,WMT26_###_news_###_eng_Latn_###_rus_Cyrl_###_guardian.277188,news_###_guardian.277188,10,Cohere CAT+,100.0,0,12,12,retain,Cohere CAT+,100.0,0,100.0,0,1
eng_Latn---rus_Cyrl,WMT26_###_news_###_eng_Latn_###_rus_Cyrl_###_guardian.277188,news_###_guardian.277188,11,Cohere CAT+,100.0,0,12,12,retain,Cohere CAT+,100.0,0,100.0,0,1
eng_Latn---rus_Cyrl,WMT26_###_news_###_eng_Latn_###_rus_Cyrl_###_heraldscotland.com.122957,news_###_heraldscotland.com.122957,0,Gemma 4 - 31B,100.0,0,12,12,retain,Gemma 4 - 31B,100.0,0,100.0,0,1
eng_Latn---rus_Cyrl,WMT26_###_news_###_eng_Latn_###_rus_Cyrl_###_heraldscotland.com.122957,news_###_heraldscotland.com.122957,1,Gemma 4 - 31B,100.0,0,12,12,retain,Gemma 4 - 31B,100.0,0,100.0,0,1
eng_Latn---rus_Cyrl,WMT26_###_news_###_eng_Latn_###_rus_Cyrl_###_heraldscotland.com.122957,news_###_heraldscotland.com.122957,2,Gemma 4 - 31B,100.0,0,12,12,retain,Gemma 4 - 31B,100.0,0,100.0,0,1
eng_Latn---rus_Cyrl,WMT26_###_news_###_eng_Latn_###_rus_Cyrl_###_heraldscotland.com.122957,news_###_heraldscotland.com.122957,3,Gemma 4 - 31B,100.0,0,12,12,retain,Gemma 4 - 31B,100.0,0,100.0,0,1
eng_Latn---rus_Cyrl,WMT26_###_news_###_eng_Latn_###_rus_Cyrl_###_heraldscotland.com.122957,news_###_heraldscotland.com.122957,4,Gemma 4 - 31B,100.0,0,12,12,retain,Gemma 4 - 31B,100.0,0,100.0,0,1
eng_Latn---rus_Cyrl,WMT26_###_news_###_eng_Latn_###_rus_Cyrl_###_heraldscotland.com.122957,news_###_heraldscotland.com.122957,5,Gemma 4 - 31B,100.0,0,12,12,retain,Gemma 4 - 31B,100.0,0,100.0,0,1
eng_Latn---rus_Cyrl,WMT26_###_news_###_eng_Latn_###_rus_Cyrl_###_heraldscotland.com.122957,news_###_heraldscotland.com.122957,6,Gemma 4 - 31B,100.0,0,12,12,retain,Gemma 4 - 31B,100.0,0,100.0,0,1
eng_Latn---rus_Cyrl,WMT26_###_news_###_eng_Latn_###_rus_Cyrl_###_heraldscotland.com.122957,news_###_heraldscotland.com.122957,7,Gemma 4 - 31B,100.0,0,12,12,retain,Gemma 4 - 31B,100.0,0,100.0,0,1
eng_Latn---rus_Cyrl,WMT26_###_news_###_eng_Latn_###_rus_Cyrl_###_heraldscotland.com.122957,news_###_heraldscotland.com.122957,8,Gemma 4 - 31B,100.0,0,12,12,retain,Gemma 4 - 31B,100.0,0,100.0,0,1
eng_Latn---rus_Cyrl,WMT26_###_news_###_eng_Latn_###_rus_Cyrl_###_heraldscotland.com.122957,news_###_heraldscotland.com.122957,9,Gemma 4 - 31B,100.0,0,12,12,retain,Gemma 4 - 31B,100.0,0,100.0,0,1
eng_Latn---rus_Cyrl,WMT26_###_news_###_eng_Latn_###_rus_Cyrl_###_heraldscotland.com.122957,news_###_heraldscotland.com.122957,10,Gemma 4 - 31B,100.0,0,12,12,retain,Gemma 4 - 31B,100.0,0,100.0,0,1
eng_Latn---rus_Cyrl,WMT26_###_news_###_eng_Latn_###_rus_Cyrl_###_heraldscotland.com.122957,news_###_heraldscotland.com.122957,11,Gemma 4 - 31B,100.0,0,12,12,retain,Gemma 4 - 31B,100.0,0,100.0,0,1
eng_Latn---rus_Cyrl,WMT26_###_news_###_eng_Latn_###_rus_Cyrl_###_heraldscotland.com.122978,news_###_heraldscotland.com.122978,0,Dubformer,97.0,0,15,15,retain,Dubformer,100.0,0,100.0,0,1
eng_Latn---rus_Cyrl,WMT26_###_news_###_eng_Latn_###_rus_Cyrl_###_heraldscotland.com.122978,news_###_heraldscotland.com.122978,1,Dubformer,97.0,0,15,15,retain,Dubformer,100.0,0,100.0,0,1
eng_Latn---rus_Cyrl,WMT26_###_news_###_eng_Latn_###_rus_Cyrl_###_heraldscotland.com.122978,news_###_heraldscotland.com.122978,2,Dubformer,97.0,0,15,15,retain,Dubformer,100.0,0,100.0,0,1
eng_Latn---rus_Cyrl,WMT26_###_news_###_eng_Latn_###_rus_Cyrl_###_heraldscotland.com.122978,news_###_heraldscotland.com.122978,3,Dubformer,97.0,0,15,15,retain,Dubformer,100.0,0,100.0,0,1
eng_Latn---rus_Cyrl,WMT26_###_news_###_eng_Latn_###_rus_Cyrl_###_heraldscotland.com.122978,news_###_heraldscotland.com.122978,4,Dubformer,97.0,0,15,15,retain,Dubformer,100.0,0,100.0,0,1
eng_Latn---rus_Cyrl,WMT26_###_news_###_eng_Latn_###_rus_Cyrl_###_heraldscotland.com.122978,news_###_heraldscotland.com.122978,5,Dubformer,97.0,0,15,15,retain,Dubformer,90.0,0,90.0,0,1
eng_Latn---rus_Cyrl,WMT26_###_news_###_eng_Latn_###_rus_Cyrl_###_heraldscotland.com.122978,news_###_heraldscotland.com.122978,6,Dubformer,97.0,0,15,15,replaced,UvA-MT,65.0,0,100.0,0,1
eng_Latn---rus_Cyrl,WMT26_###_news_###_eng_Latn_###_rus_Cyrl_###_heraldscotland.com.122978,news_###_heraldscotland.com.122978,7,Dubformer,97.0,0,15,15,retain,Dubformer,100.0,0,100.0,0,1
eng_Latn---rus_Cyrl,WMT26_###_news_###_eng_Latn_###_rus_Cyrl_###_heraldscotland.com.122978,news_###_heraldscotland.com.122978,8,Dubformer,97.0,0,15,15,retain,Dubformer,100.0,0,100.0,0,1
eng_Latn---rus_Cyrl,WMT26_###_news_###_eng_Latn_###_rus_Cyrl_###_heraldscotland.com.122978,news_###_heraldscotland.com.122978,9,Dubformer,97.0,0,15,15,retain,Dubformer,100.0,0,100.0,0,1
eng_Latn---rus_Cyrl,WMT26_###_news_###_eng_Latn_###_rus_Cyrl_###_heraldscotland.com.122978,news_###_heraldscotland.com.122978,10,Dubformer,97.0,0,15,15,retain,Dubformer,100.0,0,100.0,0,1
eng_Latn---rus_Cyrl,WMT26_###_news_###_eng_Latn_###_rus_Cyrl_###_heraldscotland.com.122978,news_###_heraldscotland.com.122978,11,Dubformer,97.0,0,15,15,retain,Dubformer,100.0,0,100.0,0,1
eng_Latn---rus_Cyrl,WMT26_###_news_###_eng_Latn_###_rus_Cyrl_###_heraldscotland.com.122978,news_###_heraldscotland.com.122978,12,Dubformer,97.0,0,15,15,retain,Dubformer,100.0,0,100.0,0,1
